initials,year_pub,journal_id,volume,issue,first_author,table_no,table_loc,coefficient,std_error,error_type,sample_size,study_type,mult_hyp (Y = 1; N = 0),mult_hyp_corr(Y =1; N = 0),main_results (Y=1; N=0),data_available,code_available,notes,Checking Notes,Keep,checked,"Bayesian (Y=1, N =0)",report_power,mixed_effects
LW,2018,EL,21,8,Carter,S1,supplement,0.009,0.128,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.02,0.02,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.063,0.217,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.055,0.543,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-2.368,0.723,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-1.037,0.579,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.279,0.546,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.538,0.677,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-1.849,0.837,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.412,0.287,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.399,0.804,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.359,0.191,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.204,0.084,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,1.05,0.781,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.136,0.393,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.192,0.458,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.187,0.358,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.39,0.364,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.2,0.236,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.003,0.082,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.241,0.35,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.339,0.45,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.352,0.262,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.07,0.27,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0,0.138,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.212,0.645,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.003,0.022,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.772,0.511,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.671,0.432,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.114,0.566,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.336,0.328,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.061,0.15,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.017,0.119,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.324,0.293,SE,8,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.041,0.076,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.017,0.032,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.043,0.326,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.004,0.343,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.3,0.167,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.858,0.457,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.167,0.733,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.656,0.439,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.743,0.755,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-1.094,1.06,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.011,0.014,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.053,0.105,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.086,0.071,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.01,0.011,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.218,0.147,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.027,0.017,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.666,0.422,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.022,0.12,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-2.704,0.789,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.914,0.445,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.406,0.32,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.266,0.29,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.775,0.449,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.054,0.086,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.014,0.318,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.201,0.098,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.155,0.062,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.888,0.696,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.12,0.108,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.051,0.244,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.008,0.348,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.269,0.255,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.235,0.222,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.011,0.049,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.207,0.269,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.367,0.398,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.673,1.072,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.041,0.129,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.085,0.082,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.074,0.08,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.004,0.013,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.266,0.196,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.501,0.424,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,1.633,2.351,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.163,0.171,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,-0.076,0.193,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.023,0.103,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S1,supplement,0.038,0.22,SE,8,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,1.1,1.44,SE,111,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,1.23,1.73,SE,111,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.25,0.62,SE,99,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.09,0.63,SE,99,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.84,0.58,SE,97,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-1.06,0.57,SE,97,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,0.47,0.56,SE,70,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,0.45,0.29,SE,70,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.45,0.4,SE,67,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.12,0.41,SE,67,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,1.34,0.7,SE,56,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.72,0.58,SE,56,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.56,0.69,SE,54,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.15,0.69,SE,54,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-1.49,0.82,SE,49,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-1.35,0.79,SE,49,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-2.28,0.72,SE,47,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-1.54,0.67,SE,47,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.12,1.06,SE,27,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,0.55,0.85,SE,27,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.27,0.47,SE,26,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,-0.25,0.5,SE,26,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,0.93,2.2,SE,24,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S2,supplement,0.96,2.12,SE,24,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.01,0.005,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.007,0.022,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.001,0.004,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.011,0.085,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0,0.003,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.002,0.004,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.008,0.005,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.002,0.003,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.003,0.002,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.001,0.001,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.189,0.097,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.177,0.046,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.009,0.008,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.007,0.006,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.001,0.006,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.089,0.046,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.001,0.003,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.01,0.006,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.002,0.003,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.005,0.003,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.005,0.006,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.001,0.003,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.003,0.001,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.009,0.007,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.009,0.002,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.007,0.005,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.02,0.009,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.003,0.002,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.005,0.003,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.004,0.005,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.003,0.003,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.001,0.003,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.007,0.005,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.032,0.012,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0,0.002,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.001,0.001,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.01,0.003,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.002,0.01,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.039,0.02,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0,0,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.036,0.053,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.002,0.001,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.001,0.001,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.001,0.006,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.001,0.002,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.004,0.003,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0,0.006,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.005,0.002,SE,8,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.013,0.013,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.052,0.035,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.003,0.003,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.001,0.007,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.005,0.009,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.005,0.006,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.008,0.004,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.004,0.005,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.003,0.002,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.002,0.001,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.013,0.019,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.025,0.009,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.007,0.008,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.003,0.003,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0,0.005,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.198,0.05,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.002,0.001,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.023,0.028,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.003,0.002,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.007,0.003,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.011,0.007,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.015,0.006,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.008,0.002,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.025,0.013,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.019,0.008,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.011,0.012,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.058,0.034,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.004,0.002,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.022,0.01,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.008,0.009,SE,3,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.012,0.003,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.006,0.004,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.001,0.005,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.05,0.021,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.009,0.002,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.001,0.001,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.001,0.001,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.002,0.02,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.058,0.035,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0,0,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.021,0.087,SE,4,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.004,0.004,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.001,0.001,SE,6,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.001,0.001,SE,2,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.003,0.003,SE,5,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.003,0.003,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,-0.006,0.006,SE,7,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,EL,21,8,Carter,S4,supplement,0.002,0.003,SE,8,Observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2019,EL,22,4,Catford,S5,supplement,-0.043,0.008,SE,8792,Experimental,1,0,0,1,0,"""We did not fit fixed effect estimates by species because we lacked sufficient power""",downloaded datafile for these numbers. Can confirm with JC if needed.,yes,yes,0,0,1
LW,2019,EL,22,4,Catford,S5,supplement,-0.1,0.062,SE,8792,Experimental,1,0,0,1,0,,,yes,yes,0,0,1
LW,2019,EL,22,4,Catford,S5,supplement,-0.014,0.089,SE,8792,Experimental,1,0,0,1,0,,,yes,yes,0,0,1
LW,2019,EL,22,4,Catford,S5,supplement,-0.38,0.155,SE,8792,Experimental,1,0,0,1,0,,,yes,yes,0,0,1
LW,2019,EL,22,4,Catford,S5,supplement,0.501,0.07,SE,8792,Experimental,1,0,0,1,0,,,yes,yes,0,0,1
LW,2019,EL,22,4,Catford,S5,supplement,-0.269,0.073,SE,8792,Experimental,1,0,0,1,0,,,yes,yes,0,0,1
LW,2019,EL,22,4,Catford,S5,supplement,-0.11,0.063,SE,8792,Experimental,1,0,0,1,0,,,yes,yes,0,0,1
LW,2019,EL,22,4,Catford,S5,supplement,-0.479,0.151,SE,8792,Experimental,1,0,0,1,0,,,yes,yes,0,0,1
