"","initials","year_pub","journal_id","volume","issue","first_author","table_no","table_loc","coefficient","std_error","error_type","sample_size","study_type","mult_hyp..Y...1..N...0.","mult_hyp_corr.Y..1..N...0.","main_results..Y.1..N.0.","data_available","code_available","notes","Checking.Notes","Keep","checked","Bayesian..Y.1..N..0.","report_power","mixed_effects","reason"
"722","LW",2019,"EL",22,2,"Chu","S4.13","supplement",0.331,0.042,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"723","LW",2019,"EL",22,2,"Chu","S4.13","supplement",0.229,0.108,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"724","LW",2019,"EL",22,2,"Chu","S4.13","supplement",-0.212,0.085,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"725","LW",2019,"EL",22,2,"Chu","S4.13","supplement",-0.096,0.017,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"726","LW",2019,"EL",22,2,"Chu","S4.13","supplement",0.062,0.007,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"727","LW",2019,"EL",22,2,"Chu","S4.13","supplement",0.205,0.024,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"728","LW",2019,"EL",22,2,"Chu","S4.13","supplement",0.146,0.017,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"729","LW",2019,"EL",22,2,"Chu","S4.13","supplement",0.052,0.006,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"730","LW",2019,"EL",22,2,"Chu","S4.14","supplement",0.466,0.046,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"731","LW",2019,"EL",22,2,"Chu","S4.14","supplement",-0.128,0.03,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"732","LW",2019,"EL",22,2,"Chu","S4.14","supplement",0.098,0.035,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"733","LW",2019,"EL",22,2,"Chu","S4.14","supplement",0.384,0.069,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"734","LW",2019,"EL",22,2,"Chu","S4.14","supplement",-0.156,0.077,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"735","LW",2019,"EL",22,2,"Chu","S4.14","supplement",0.131,0.045,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"736","LW",2019,"EL",22,2,"Chu","S4.14","supplement",-0.372,0.047,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"737","LW",2019,"EL",22,2,"Chu","S4.14","supplement",0.006,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"738","LW",2019,"EL",22,2,"Chu","S4.14","supplement",0.035,0.004,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"739","LW",2019,"EL",22,2,"Chu","S4.14","supplement",0.014,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"740","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.249,0.105,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"741","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.122,0.058,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"742","LW",2019,"EL",22,2,"Chu","S4.15","supplement",-0.166,0.058,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"743","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.198,0.076,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"744","LW",2019,"EL",22,2,"Chu","S4.15","supplement",-0.736,0.108,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"745","LW",2019,"EL",22,2,"Chu","S4.15","supplement",-0.542,0.104,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"746","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.218,0.055,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"747","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.178,0.052,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"748","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.343,0.06,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"749","LW",2019,"EL",22,2,"Chu","S4.15","supplement",-0.17,0.049,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"750","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.025,0.006,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"751","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.011,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"752","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.044,0.007,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"753","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.041,0.006,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"754","LW",2019,"EL",22,2,"Chu","S4.15","supplement",0.01,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"755","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.427,0.06,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"756","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.174,0.042,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"757","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.142,0.046,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"758","LW",2019,"EL",22,2,"Chu","S4.16","supplement",-0.307,0.117,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"759","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.155,0.069,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"760","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.268,0.073,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"761","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.237,0.051,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"762","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.213,0.027,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"763","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.213,0.027,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"764","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.004,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"765","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.029,0.007,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"766","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.012,0.003,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"767","LW",2019,"EL",22,2,"Chu","S4.16","supplement",0.003,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"768","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.073,0.021,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"769","LW",2019,"EL",22,2,"Chu","S4.17","supplement",-0.11,0.037,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"770","LW",2019,"EL",22,2,"Chu","S4.17","supplement",-0.093,0.037,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"771","LW",2019,"EL",22,2,"Chu","S4.17","supplement",-0.057,0.024,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"772","LW",2019,"EL",22,2,"Chu","S4.17","supplement",-0.29,0.109,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"773","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.434,0.067,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"774","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.228,0.084,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"775","LW",2019,"EL",22,2,"Chu","S4.17","supplement",-0.325,0.056,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"776","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.245,0.035,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"777","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.321,0.043,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"778","LW",2019,"EL",22,2,"Chu","S4.17","supplement",-0.044,0.015,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"779","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.197,0.026,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"780","LW",2019,"EL",22,2,"Chu","S4.17","supplement",-0.066,0.017,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"781","LW",2019,"EL",22,2,"Chu","S4.17","supplement",-0.054,0.02,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"782","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.004,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"783","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.005,0,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"784","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.048,0.004,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"785","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.013,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"786","LW",2019,"EL",22,2,"Chu","S4.17","supplement",0.003,0,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"787","LW",2019,"EL",22,2,"Chu","S4.18","supplement",0.312,0.069,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"788","LW",2019,"EL",22,2,"Chu","S4.18","supplement",-0.15,0.063,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"789","LW",2019,"EL",22,2,"Chu","S4.18","supplement",-0.396,0.065,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"790","LW",2019,"EL",22,2,"Chu","S4.18","supplement",0.205,0.075,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"791","LW",2019,"EL",22,2,"Chu","S4.18","supplement",-0.132,0.065,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"792","LW",2019,"EL",22,2,"Chu","S4.18","supplement",0.163,0.055,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"793","LW",2019,"EL",22,2,"Chu","S4.18","supplement",0.279,0.078,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"794","LW",2019,"EL",22,2,"Chu","S4.18","supplement",0.132,0.053,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"795","LW",2019,"EL",22,2,"Chu","S4.18","supplement",0.009,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"796","LW",2019,"EL",22,2,"Chu","S4.18","supplement",0.012,0.003,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"797","LW",2019,"EL",22,2,"Chu","S4.18","supplement",0.006,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"798","LW",2019,"EL",22,2,"Chu","S4.19","supplement",0.291,0.055,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"799","LW",2019,"EL",22,2,"Chu","S4.19","supplement",-0.179,0.056,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"800","LW",2019,"EL",22,2,"Chu","S4.19","supplement",0.318,0.168,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"801","LW",2019,"EL",22,2,"Chu","S4.19","supplement",0.011,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"802","LW",2019,"EL",22,2,"Chu","S4.19","supplement",0.059,0.011,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"803","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.224,0.013,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"804","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.332,0.059,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"805","LW",2019,"EL",22,2,"Chu","S4.2","supplement",-0.067,0.026,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"806","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.386,0.066,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"807","LW",2019,"EL",22,2,"Chu","S4.2","supplement",-0.164,0.06,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"808","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.122,0.039,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"809","LW",2019,"EL",22,2,"Chu","S4.2","supplement",-1.5,0.197,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"810","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.028,0.009,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"811","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.072,0.017,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"812","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.124,0.044,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"813","LW",2019,"EL",22,2,"Chu","S4.2","supplement",-0.119,0.033,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"814","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.091,0.026,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"815","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.056,0.007,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"816","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.028,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"817","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.323,0.018,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"818","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.013,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"819","LW",2019,"EL",22,2,"Chu","S4.2","supplement",0.078,0.004,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"820","LW",2019,"EL",22,2,"Chu","S4.20","supplement",0.324,0.043,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"821","LW",2019,"EL",22,2,"Chu","S4.20","supplement",0.218,0.045,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"822","LW",2019,"EL",22,2,"Chu","S4.20","supplement",0.3,0.118,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"823","LW",2019,"EL",22,2,"Chu","S4.20","supplement",-0.621,0.101,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"824","LW",2019,"EL",22,2,"Chu","S4.20","supplement",-0.432,0.121,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"825","LW",2019,"EL",22,2,"Chu","S4.20","supplement",-0.241,0.102,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"826","LW",2019,"EL",22,2,"Chu","S4.20","supplement",-0.297,0.046,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"827","LW",2019,"EL",22,2,"Chu","S4.20","supplement",-0.023,0.006,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"828","LW",2019,"EL",22,2,"Chu","S4.20","supplement",0.012,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"829","LW",2019,"EL",22,2,"Chu","S4.20","supplement",0.055,0.008,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"830","LW",2019,"EL",22,2,"Chu","S4.20","supplement",0.058,0.008,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"831","LW",2019,"EL",22,2,"Chu","S4.20","supplement",0.014,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"832","LW",2019,"EL",22,2,"Chu","S4.21","supplement",0.43,0.018,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"833","LW",2019,"EL",22,2,"Chu","S4.21","supplement",0.095,0.011,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"834","LW",2019,"EL",22,2,"Chu","S4.21","supplement",0.078,0.036,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"835","LW",2019,"EL",22,2,"Chu","S4.21","supplement",0.674,0.114,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"836","LW",2019,"EL",22,2,"Chu","S4.21","supplement",0.015,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"837","LW",2019,"EL",22,2,"Chu","S4.21","supplement",0.007,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"838","LW",2019,"EL",22,2,"Chu","S4.21","supplement",0.632,0.105,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"839","LW",2019,"EL",22,2,"Chu","S4.21","supplement",0.785,0.13,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"840","LW",2019,"EL",22,2,"Chu","S4.22","supplement",0.192,0.048,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"841","LW",2019,"EL",22,2,"Chu","S4.22","supplement",-0.47,0.076,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"842","LW",2019,"EL",22,2,"Chu","S4.22","supplement",-1.127,0.132,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"843","LW",2019,"EL",22,2,"Chu","S4.22","supplement",0.673,0.15,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"844","LW",2019,"EL",22,2,"Chu","S4.22","supplement",0.223,0.03,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"845","LW",2019,"EL",22,2,"Chu","S4.22","supplement",0.202,0.033,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"846","LW",2019,"EL",22,2,"Chu","S4.22","supplement",-0.133,0.038,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"847","LW",2019,"EL",22,2,"Chu","S4.22","supplement",0.034,0.009,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"848","LW",2019,"EL",22,2,"Chu","S4.22","supplement",0.018,0.003,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"849","LW",2019,"EL",22,2,"Chu","S4.22","supplement",0.068,0.012,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"850","LW",2019,"EL",22,2,"Chu","S4.22","supplement",0.003,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"851","LW",2019,"EL",22,2,"Chu","S4.22","supplement",0.059,0.011,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"852","LW",2019,"EL",22,2,"Chu","S4.23","supplement",-0.147,0.049,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"853","LW",2019,"EL",22,2,"Chu","S4.23","supplement",-0.1,0.056,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"854","LW",2019,"EL",22,2,"Chu","S4.23","supplement",0.168,0.068,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"855","LW",2019,"EL",22,2,"Chu","S4.23","supplement",-0.29,0.032,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"856","LW",2019,"EL",22,2,"Chu","S4.23","supplement",0.438,0.024,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"857","LW",2019,"EL",22,2,"Chu","S4.23","supplement",0.057,0.023,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"858","LW",2019,"EL",22,2,"Chu","S4.23","supplement",0.007,0.003,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"859","LW",2019,"EL",22,2,"Chu","S4.23","supplement",0.01,0.001,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"860","LW",2019,"EL",22,2,"Chu","S4.23","supplement",0.021,0.003,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"861","LW",2019,"EL",22,2,"Chu","S4.23","supplement",0.002,0,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"862","LW",2019,"EL",22,2,"Chu","S4.23","supplement",0.039,0.005,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"863","LW",2019,"EL",22,2,"Chu","S4.24","supplement",0.15,0.039,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"864","LW",2019,"EL",22,2,"Chu","S4.24","supplement",0.363,0.07,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"865","LW",2019,"EL",22,2,"Chu","S4.24","supplement",-0.401,0.082,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"866","LW",2019,"EL",22,2,"Chu","S4.24","supplement",0.425,0.029,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"867","LW",2019,"EL",22,2,"Chu","S4.24","supplement",-0.264,0.057,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"868","LW",2019,"EL",22,2,"Chu","S4.24","supplement",0.224,0.069,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"869","LW",2019,"EL",22,2,"Chu","S4.24","supplement",0.027,0.004,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"870","LW",2019,"EL",22,2,"Chu","S4.24","supplement",0.037,0.005,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"871","LW",2019,"EL",22,2,"Chu","S4.24","supplement",0.015,0.002,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
"872","LW",2019,"EL",22,2,"Chu","S4.25","supplement",1.132,0.404,"SE",NA,"observational",1,0,1,1,0,NA,"unsure of n","no","yes",NA,NA,NA,"unclear n"
